Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SSSQ.SFRS2111CT,2007.12,972.331,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2008.03,988.117,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2008.06,994.418,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2008.09,989.707,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2008.12,956.284,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2009.03,932.654,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2009.06,929.709,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2009.09,932.769,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2009.12,950.844,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2010.03,976.298,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2010.06,990.008,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2010.09,985.949,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2010.12,992.018,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2011.03,1013.869,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2011.06,1044.251,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2011.09,1072.359,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2011.12,1083.46,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2012.03,1063.339,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2012.06,1045.809,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2012.09,1053.677,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2012.12,1057.157,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2013.03,1078.024,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2013.06,1111.718,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2013.09,1124.207,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2013.12,1135.201,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2014.03,1156.694,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2014.06,1156.823,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2014.09,1149.229,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2014.12,1168.005,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2015.03,1187.225,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2015.06,1200.234,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2015.09,1225.886,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2015.12,1254.969,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2016.03,1273.659,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2016.06,1299.601,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2016.09,1345.946,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2016.12,1389.578,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2017.03,1402.426,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2017.06,1404.307,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2017.09,1424.575,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2017.12,1438.703,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2018.03,1465.093,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2018.06,1509.178,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2018.09,1530.552,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2018.12,1545.343,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2019.03,1570.608,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2019.06,1589.785,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2019.09,1587.95,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2019.12,1579.961,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2020.03,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2020.06,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2020.09,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2020.12,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2021.03,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2021.06,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2021.09,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2021.12,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2022.03,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2022.06,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2022.09,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2022.12,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CT,2023.03,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2121CA,2004.06,295.776,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2004.09,299.153,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2004.12,312.962,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2005.03,279.013,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2005.06,304.35,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2005.09,312.244,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2005.12,323.303,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2006.03,327.195,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2006.06,330.784,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2006.09,337.737,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2006.12,356.98,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2007.03,355.557,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2007.06,349.547,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2007.09,359.111,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2007.12,379.283,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2008.03,360.729,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2008.06,372.184,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2008.09,371.74,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2008.12,371.217,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2009.03,345.251,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2009.06,352.16,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2009.09,357.637,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2009.12,367.692,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2010.03,361.506,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2010.06,353.075,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2010.09,379.829,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2010.12,418.155,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2011.03,402.376,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2011.06,424.123,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2011.09,443.938,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2011.12,459.005,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2012.03,432.654,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2012.06,436.196,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2012.09,453.864,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2012.12,486.547,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2013.03,436.462,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2013.06,453.723,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2013.09,471.428,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2013.12,486.672,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2014.03,449.009,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2014.06,462.119,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2014.09,494.272,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2014.12,527.365,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2015.03,493.473,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2015.06,475.782,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2015.09,526.896,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2015.12,556.594,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2016.03,531.523,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2016.06,545.927,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2016.09,573.788,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2016.12,618.274,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2017.03,598.82,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2017.06,612.971,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2017.09,631.934,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2017.12,661.042,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2018.03,627.981,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2018.06,656.135,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2018.09,683.951,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2018.12,712.728,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2019.03,688.084,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2019.06,721.888,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2019.09,747.885,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2019.12,776.197,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2020.03,687.324,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2020.06,484.927,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2020.09,709.916,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2020.12,788.277,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2021.03,738.913,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2021.06,812.128,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
SSSQ.SFRS2121CA,2021.09,686.4,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Actual,
